Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,AUDCAD_l_Rule
2026.06.17 05:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,1.436,DN,28.3,0.311,-2.25,21.7,OK,4,Trending,Tokyo,12,Run
2026.06.17 06:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.477,FL,28.3,0.311,-2.25,21.9,OK,4,Trending,Tokyo,14,Run
2026.06.17 07:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.865,Normal,1.429,DN,26.1,0.204,-5.25,18.4,OK,4,Trending,Tokyo,13,Run
2026.06.17 08:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.865,Warning,1.148,FL,26.1,0.204,-7.25,17.7,OK,4,Trending,Tokyo-London,16,Run
2026.06.17 09:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.865,Warning,1.174,UP,26.1,0.204,-7.25,23.1,OK,4,Trending,London,11,Run
2026.06.17 10:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.865,Warning,1.023,UP,26.1,0.204,-7.25,27.2,OK,4,Trending,London,10,Run
2026.06.17 11:00,BUY,Red,Green,Green,Red,Yellow,OK,Green,Neutral,0.865,Normal,0.713,DN,26.2,0.088,-7.25,23.1,OK,4,Trending,London,10,Run
2026.06.17 12:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Neutral,0.865,Normal,0.732,UP,26.2,0.088,-5.25,26.4,OK,4,Trending,London,10,Run
2026.06.17 13:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Neutral,0.865,Warning,1.014,UP,26.2,0.088,-5.25,29.9,OK,4,Trending,London-NewYork,14,Run
2026.06.17 14:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Neutral,0.865,Normal,0.693,UP,26.2,0.088,-5.25,30.3,OK,4,Trending,London-NewYork,11,Run
2026.06.17 15:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.865,Spike,2.184,UP,23.3,0.094,-5.25,39.8,OK,4,Trending,London-NewYork,10,Stop
2026.06.17 16:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.865,Spike,1.803,UP,23.3,0.094,-1.00,50.1,OK,4,Trending,London-NewYork,11,Stop
2026.06.17 17:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,1.489,DN,23.3,0.094,-1.00,46.9,OK,4,Trending,New York,10,Stop
2026.06.17 18:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,1.733,UP,23.3,0.094,-1.00,60.1,OK,4,Trending,New York,10,Stop
2026.06.17 19:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.865,Normal,0.755,UP,24.2,0.292,+2.00,58.9,OK,4,Trending,New York,10,Stop
2026.06.17 20:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.865,Normal,1.000,FL,24.2,0.292,+6.50,58.8,OK,4,Trending,New York,16,Stop
2026.06.17 21:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.865,Normal,2.146,DN,24.2,0.292,+6.50,37.2,OK,4,Trending,New York,45,Stop
2026.06.17 22:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.865,Normal,1.735,DN,24.2,0.292,+6.50,19.8,OK,4,Trending,Off-Hours,8,Stop
2026.06.17 23:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,1.013,DN,22.7,0.027,+6.50,16.6,OK,4,Trending,Off-Hours,13,Stop
2026.06.18 00:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.126,UP,22.7,0.027,+1.50,20.2,OK,4,Trending,Tokyo,44,Stop
2026.06.18 01:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.121,FL,22.7,0.027,+1.50,20.5,OK,4,Trending,Tokyo,70,Stop
2026.06.18 02:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.536,UP,22.7,0.027,+1.50,30.1,OK,4,Trending,Tokyo,11,Stop
2026.06.18 03:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.012,FL,21.4,0.006,+1.50,32.5,OK,4,Trending,Tokyo,16,Stop
2026.06.18 04:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.212,UP,21.4,0.006,+1.50,53.1,OK,4,Trending,Tokyo,12,Stop
2026.06.18 05:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,0.742,UP,21.4,0.006,+1.50,55.4,OK,4,Trending,Tokyo,10,Stop
2026.06.18 06:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,0.888,UP,21.4,0.006,+1.50,58.6,OK,4,Trending,Tokyo,12,Stop
2026.06.18 07:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,0.993,DN,22.6,0.157,+1.50,46.8,OK,4,Trending,Tokyo,11,Stop
2026.06.18 08:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,1.022,UP,22.6,0.157,+4.50,45.6,OK,4,Trending,Tokyo-London,10,Stop
2026.06.18 09:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,1.240,UP,22.6,0.157,+4.50,52.3,OK,4,Trending,London,16,Stop
2026.06.18 10:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,0.967,DN,22.6,0.157,+4.50,42.5,OK,4,Trending,London,14,Stop
2026.06.18 11:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,1.677,DN,23.8,0.044,+4.50,19.4,OK,4,Trending,London,10,Stop
2026.06.18 12:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,0.894,UP,23.8,0.044,+1.50,29.3,OK,4,Trending,London,13,Stop
2026.06.18 13:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.119,DN,23.8,0.044,+1.50,12.5,OK,4,Trending,London-NewYork,14,Stop
2026.06.18 14:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,0.927,FL,23.8,0.044,+1.50,16.3,OK,4,Trending,London-NewYork,11,Stop
2026.06.18 15:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.480,UP,22.0,0.154,+1.50,31.3,OK,4,Trending,London-NewYork,10,Stop
2026.06.18 16:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,0.929,UP,22.0,0.154,+1.50,44.0,OK,4,Trending,London-NewYork,14,Run
2026.06.18 17:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,1.623,UP,22.0,0.154,+1.50,61.7,OK,4,Trending,New York,10,Run
2026.06.18 18:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.899,Normal,0.929,DN,22.0,0.154,+1.50,48.3,OK,4,Trending,New York,12,Run
2026.06.18 19:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,0.877,DN,23.4,0.141,+4.50,42.4,OK,4,Trending,New York,11,Run
2026.06.18 20:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,1.021,FL,23.4,0.141,+4.50,42.6,OK,4,Trending,New York,13,Run
2026.06.18 21:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,1.477,DN,23.4,0.141,+4.50,33.6,OK,4,Trending,New York,14,Run
2026.06.18 22:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.899,Normal,0.958,DN,23.4,0.141,+4.50,29.3,OK,4,Trending,Off-Hours,14,Run
2026.06.18 23:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.596,DN,24.6,0.015,+1.50,21.7,OK,4,Trending,Off-Hours,14,Run
2026.06.19 00:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,0.987,FL,24.6,0.015,+1.50,25.0,OK,4,Trending,Tokyo,92,Run
2026.06.19 01:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.456,UP,24.6,0.015,+1.50,34.6,OK,4,Trending,Tokyo,81,Run
2026.06.19 02:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,0.870,FL,24.6,0.015,+1.50,32.0,OK,4,Trending,Tokyo,11,Run
2026.06.19 03:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.152,FL,24.5,0.115,+1.50,28.1,OK,4,Trending,Tokyo,15,Run
2026.06.19 04:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.121,DN,24.5,0.115,+1.50,23.4,OK,4,Trending,Tokyo,12,Run
2026.06.19 05:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,0.810,UP,24.5,0.115,+1.50,30.1,OK,4,Trending,Tokyo,13,Run
2026.06.19 06:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.518,DN,24.5,0.115,+1.50,14.6,OK,4,Trending,Tokyo,10,Run
2026.06.19 07:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.369,FL,21.5,0.062,+1.50,12.8,OK,4,Trending,Tokyo,16,Run
2026.06.19 08:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Warning,2.286,UP,21.5,0.062,+1.50,28.2,OK,4,Trending,Tokyo-London,15,Run
2026.06.19 09:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.285,UP,21.5,0.062,+1.50,33.5,OK,4,Trending,London,11,Run
2026.06.19 10:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.923,Normal,1.047,FL,21.5,0.062,+1.50,32.5,OK,4,Trending,London,11,Run
2026.06.19 11:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.441,UP,20.1,0.147,+5.50,38.8,OK,4,Trending,London,11,Run
2026.06.19 12:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,0.963,FL,20.1,0.147,+5.50,38.0,OK,4,Trending,London,12,Run
2026.06.19 13:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.113,FL,20.1,0.147,+5.50,36.4,OK,4,Trending,London-NewYork,13,Run
2026.06.19 14:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.024,FL,20.1,0.147,+5.50,35.6,OK,4,Trending,London-NewYork,8,Run
2026.06.19 15:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.923,Normal,2.249,UP,21.7,0.254,+5.50,56.0,OK,4,Trending,London-NewYork,12,Run
2026.06.19 16:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.272,DN,21.7,0.254,+3.50,44.7,OK,4,Trending,London-NewYork,13,Run
2026.06.19 17:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.540,UP,21.7,0.254,+3.50,57.5,OK,4,Trending,New York,14,Run
2026.06.19 18:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.021,DN,21.7,0.254,+3.50,47.5,OK,4,Trending,New York,15,Run
2026.06.19 19:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,0.642,FL,24.3,0.236,+3.50,44.3,OK,4,Trending,New York,11,Run
2026.06.19 20:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.092,UP,24.3,0.236,+8.50,46.1,OK,4,Trending,New York,15,Run
2026.06.19 21:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,0.863,FL,24.3,0.236,+8.50,46.9,OK,4,Trending,New York,16,Run
2026.06.19 22:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.923,Normal,1.242,UP,24.3,0.236,+8.50,43.2,OK,4,Trending,Off-Hours,12,Run
2026.06.19 23:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,2.947,DN,23.8,0.090,+8.50,27.7,OK,4,Trending,Off-Hours,113,Run
2026.06.22 00:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,1.140,UP,23.8,0.090,+5.50,31.7,OK,4,Trending,Tokyo,119,Run
2026.06.22 01:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,1.145,FL,23.8,0.090,+5.50,35.0,OK,4,Trending,Tokyo,101,Run
2026.06.22 02:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,1.356,DN,23.8,0.090,+5.50,27.0,OK,4,Trending,Tokyo,13,Run
2026.06.22 03:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,1.462,UP,23.3,0.075,+8.50,42.6,OK,4,Trending,Tokyo,17,Run
2026.06.22 04:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.846,FL,23.3,0.075,+8.50,42.5,OK,4,Trending,Tokyo,15,Run
2026.06.22 05:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.753,FL,23.3,0.075,+8.50,38.2,OK,4,Trending,Tokyo,10,Run
2026.06.22 06:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.784,FL,23.3,0.075,+8.50,36.7,OK,4,Trending,Tokyo,13,Run
2026.06.22 07:00,BUY,Green,Green,Green,Green,Green,OK,Green,Range,0.834,Normal,0.747,UP,25.0,0.280,+8.50,38.2,OK,4,Trending,Tokyo,15,Run
2026.06.22 08:00,BUY,Red,Green,Green,Green,Green,OK,Green,Range,0.834,Normal,1.216,DN,25.0,0.280,+8.50,32.2,OK,4,Trending,Tokyo-London,11,Run
2026.06.22 09:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Range,0.834,Normal,0.653,DN,25.0,0.280,+8.50,32.2,OK,4,Trending,London,18,Run
2026.06.22 10:00,BUY,Red,Green,Green,Green,Green,OK,Green,Range,0.834,Normal,1.172,DN,25.0,0.280,+8.50,18.1,OK,4,Trending,London,10,Run
2026.06.22 11:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.834,Normal,1.039,DN,22.8,0.101,+2.00,15.9,OK,4,Trending,London,11,Run
2026.06.22 12:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.834,Normal,1.431,DN,22.8,0.101,-1.00,14.3,OK,4,Trending,London,11,Run
2026.06.22 13:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.834,Normal,1.237,UP,22.8,0.101,-1.00,20.5,OK,4,Trending,London-NewYork,9,Run
2026.06.22 14:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.834,Normal,1.307,FL,22.8,0.101,-1.00,22.4,OK,4,Trending,London-NewYork,12,Run
2026.06.22 15:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,1.452,DN,20.9,0.002,+3.25,18.0,OK,4,Trending,London-NewYork,11,Run
2026.06.22 16:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.956,UP,20.9,0.002,+3.25,22.3,OK,4,Trending,London-NewYork,10,Run
2026.06.22 17:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.954,DN,20.9,0.002,+3.25,19.4,OK,4,Trending,New York,12,Run
2026.06.22 18:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,1.121,DN,20.9,0.002,+3.25,16.5,OK,4,Trending,New York,11,Run
2026.06.22 19:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.813,FL,18.7,0.106,+5.50,20.1,OK,4,Trending,New York,10,Run
2026.06.22 20:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.997,DN,18.7,0.106,+5.50,17.1,OK,4,Trending,New York,14,Run
2026.06.22 21:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.810,DN,18.7,0.106,+5.50,13.2,OK,4,Trending,New York,11,Run
2026.06.22 22:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.834,Normal,0.727,FL,18.7,0.106,+5.50,14.5,OK,4,Trending,Off-Hours,14,Run
2026.06.22 23:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.459,FL,18.0,0.015,+1.00,13.6,OK,4,Trending,Off-Hours,15,Run
2026.06.23 00:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.226,UP,18.0,0.015,-1.25,18.6,OK,4,Trending,Tokyo,74,Run
2026.06.23 01:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.736,DN,18.0,0.015,-1.25,9.5,OK,4,Trending,Tokyo,85,Run
2026.06.23 02:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.178,DN,18.0,0.015,-1.25,8.0,OK,4,Trending,Tokyo,13,Run
2026.06.23 03:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.526,DN,20.3,0.179,-1.25,1.1,OK,4,Trending,Tokyo,17,Run
2026.06.23 04:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.371,UP,20.3,0.179,-1.25,-2.9,OK,4,Trending,Tokyo,13,Run
2026.06.23 05:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.787,UP,20.3,0.179,-1.25,-11.3,OK,4,Trending,Tokyo,12,Run
2026.06.23 06:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.228,FL,20.3,0.179,-1.25,-4.8,OK,4,Trending,Tokyo,17,Run
2026.06.23 07:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.789,Normal,1.775,UP,24.1,0.208,-1.25,-13.1,OK,4,Trending,Tokyo,13,Run
2026.06.23 08:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.789,Normal,0.950,UP,24.1,0.208,-1.25,-17.5,OK,4,Trending,Tokyo-London,14,Run
2026.06.23 09:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.789,Normal,1.303,UP,24.1,0.208,-1.25,-29.2,EDGE,4,Trending,London,14,Run
2026.06.23 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.789,Normal,1.641,UP,24.1,0.208,-1.25,-43.6,EDGE,4,Trending,London,11,Run
2026.06.23 11:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.789,Normal,1.209,DN,29.2,0.347,+1.00,-33.3,EDGE,4,Trending,London,13,Run
2026.06.23 12:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Green,Range,0.789,Normal,1.557,DN,29.2,0.347,-7.00,-7.5,OK,4,Trending,London,10,Run
2026.06.23 13:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.789,Warning,1.255,UP,29.2,0.347,-7.00,-25.8,EDGE,4,Trending,London-NewYork,15,Run
2026.06.23 14:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.789,Spike,1.760,UP,29.2,0.347,-7.00,-46.3,EDGE,4,Trending,London-NewYork,12,Stop
2026.06.23 15:00,BUY,Green,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.789,Normal,0.984,DN,33.9,0.333,-7.00,-35.4,EDGE,4,Trending,London-NewYork,13,Stop
2026.06.23 16:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.789,Normal,0.991,FL,33.9,0.333,-7.00,-37.5,EDGE,4,Trending,London-NewYork,11,Stop
2026.06.23 17:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.789,Normal,0.884,FL,33.9,0.333,-7.00,-30.5,EDGE,4,Trending,New York,12,Stop
2026.06.23 18:00,BUY,Red,Yellow,Yellow,Red,Orange,OK,Green,Range,0.789,Warning,1.188,UP,33.9,0.333,-7.00,-38.3,EDGE,4,Trending,New York,9,Stop
2026.06.23 19:00,BUY,Red,Red,Yellow,Red,Red,OK,Green,Range,0.789,Normal,0.738,UP,38.6,0.556,-7.00,-39.7,EDGE,4,Trending,New York,11,Stop
2026.06.23 20:00,BUY,Red,Red,Yellow,Red,Red,OK,Green,Range,0.789,Warning,1.254,UP,38.6,0.556,-7.00,-44.9,EDGE,4,Trending,New York,10,Stop
2026.06.23 21:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Green,Range,0.789,Normal,0.742,FL,38.6,0.556,-7.00,-40.5,EDGE,4,Trending,New York,15,Stop
2026.06.23 22:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Green,Range,0.789,Warning,1.125,FL,38.6,0.556,-7.00,-38.5,EDGE,4,Trending,Off-Hours,14,Stop
2026.06.23 23:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Green,Range,0.845,Warning,1.299,DN,43.5,0.730,-7.00,-26.9,EDGE,4,Trending,Off-Hours,16,Stop
2026.06.24 00:00,BUY,Red,Red,Yellow,Yellow,Orange,OK,Green,Range,0.845,Normal,0.813,UP,43.5,0.730,-5.00,-26.9,EDGE,4,Trending,Tokyo,46,Stop
2026.06.24 01:00,BUY,Yellow,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Normal,0.894,FL,43.5,0.730,-5.00,-23.6,EDGE,4,Trending,Tokyo,82,Stop
2026.06.24 02:00,BUY,Red,Red,Yellow,Yellow,Orange,OK,Green,Range,0.845,Normal,0.961,UP,43.5,0.730,-5.00,-21.1,EDGE,4,Trending,Tokyo,12,Stop
2026.06.24 03:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Green,Range,0.845,Normal,1.737,DN,45.7,0.669,-7.00,-9.8,EDGE,4,Trending,Tokyo,16,Stop
2026.06.24 04:00,BUY,Red,Red,Yellow,Red,Red,OK,Green,Range,0.845,Spike,1.790,UP,45.7,0.669,-7.00,-16.5,EDGE,4,Trending,Tokyo,12,Stop
2026.06.24 05:00,BUY,Red,Red,Yellow,Red,Red,OK,Green,Range,0.845,Spike,1.958,UP,45.7,0.669,-7.00,-35.0,EDGE,4,Trending,Tokyo,11,Stop
2026.06.24 06:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Green,Range,0.845,Warning,1.237,FL,45.7,0.669,-7.00,-27.3,EDGE,4,Trending,Tokyo,16,Stop
2026.06.24 07:00,BUY,Green,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Spike,1.559,DN,48.1,0.652,-5.00,-16.8,EDGE,4,Trending,Tokyo,10,Stop
2026.06.24 08:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,Green,Range,0.845,Normal,1.179,DN,48.1,0.652,-1.00,-9.3,EDGE,4,Trending,Tokyo-London,12,Stop
2026.06.24 09:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,Green,Range,0.845,Normal,1.526,FL,48.1,0.652,-1.00,-13.5,EDGE,4,Trending,London,10,Stop
2026.06.24 10:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Normal,1.638,UP,48.1,0.652,-1.00,-22.4,EDGE,4,Trending,London,12,Stop
2026.06.24 11:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Normal,1.165,FL,50.4,0.918,-1.00,-23.7,EDGE,4,Trending,London,13,Stop
2026.06.24 12:00,BUY,Red,Red,Yellow,Yellow,Orange,OK,Green,Range,0.845,Normal,1.776,UP,50.4,0.918,-5.00,-36.4,EDGE,4,Trending,London,10,Stop
2026.06.24 13:00,BUY,Red,Red,Yellow,Yellow,Orange,OK,Green,Range,0.845,Normal,0.990,UP,50.4,0.918,-5.00,-38.5,EDGE,4,Trending,London-NewYork,12,Stop
2026.06.24 14:00,BUY,Green,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Normal,1.717,DN,50.4,0.918,-5.00,-17.3,EDGE,4,Trending,London-NewYork,14,Stop
2026.06.24 15:00,BUY,Green,Red,Yellow,Yellow,Green,OK,Green,Range,0.845,Normal,1.114,DN,53.1,0.925,+1.50,-17.1,EDGE,4,Trending,London-NewYork,11,Stop
2026.06.24 16:00,BUY,Green,Red,Yellow,Yellow,Green,OK,Green,Range,0.845,Normal,1.711,DN,53.1,0.925,+1.50,-6.9,EDGE,4,Trending,London-NewYork,10,Stop
2026.06.24 17:00,BUY,Yellow,Red,Yellow,Yellow,Green,OK,Green,Range,0.845,Normal,1.272,FL,53.1,0.925,+1.50,-7.2,EDGE,4,Trending,New York,10,Stop
2026.06.24 18:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Normal,1.023,UP,53.1,0.925,+1.50,-7.9,EDGE,4,Trending,New York,10,Stop
2026.06.24 19:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Normal,1.188,UP,55.6,0.894,+1.50,-11.4,EDGE,4,Trending,New York,9,Stop
2026.06.24 20:00,BUY,Red,Red,Yellow,Yellow,Yellow,OK,Green,Range,0.845,Normal,1.556,UP,55.6,0.894,+1.50,-31.4,EDGE,3,Trending,New York,11,Stop
2026.06.24 21:00,BUY,Green,Red,Yellow,Yellow,Green,OK,Green,Range,0.845,Normal,1.091,DN,55.6,0.894,+1.50,-23.4,EDGE,4,Trending,New York,13,Stop
2026.06.24 22:00,BUY,Green,Red,Yellow,Yellow,Green,OK,Green,Range,0.845,Normal,1.382,DN,55.6,0.894,+1.50,-11.2,EDGE,4,Trending,Off-Hours,15,Stop
2026.06.24 23:00,BUY,Green,Red,Yellow,Red,Orange,OK,Green,Range,0.831,Normal,1.043,DN,58.2,0.802,-7.00,4.0,EDGE,4,Trending,Off-Hours,13,Stop
2026.06.25 00:00,BUY,Red,Red,Yellow,Red,Red,OK,Green,Range,0.831,Normal,0.862,FL,58.2,0.802,-7.00,0.4,EDGE,4,Trending,Tokyo,79,Stop
2026.06.25 01:00,BUY,Red,Red,Yellow,Red,Red,OK,Green,Range,0.831,Warning,1.040,FL,58.2,0.802,-7.00,-2.0,EDGE,4,Trending,Tokyo,62,Stop
2026.06.25 02:00,BUY,Yellow,Red,Yellow,Red,Orange,OK,Green,Range,0.831,Warning,1.087,DN,58.2,0.802,-7.00,6.1,EDGE,4,Trending,Tokyo,13,Stop
2026.06.25 03:00,BUY,Red,Red,Yellow,Red,Red,OK,Green,Range,0.831,Normal,0.849,UP,60.5,0.810,-7.00,-4.5,EDGE,4,Trending,Tokyo,11,Stop
