Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,GBPNZD_l_Rule
2026.06.23 05:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.939,Normal,1.844,UP,45.8,0.710,+8.00,72.7,OK,1,Trending,Tokyo,32,Run
2026.06.23 06:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.939,Normal,1.352,UP,45.8,0.710,+8.00,69.1,OK,1,Trending,Tokyo,20,Run
2026.06.23 07:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.939,Normal,1.379,UP,50.0,0.810,+8.00,75.0,OK,1,Trending,Tokyo,23,Run
2026.06.23 08:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.939,Normal,1.600,UP,50.0,0.810,+8.00,76.5,OK,1,Trending,Tokyo-London,29,Run
2026.06.23 09:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.939,Normal,0.956,UP,50.0,0.810,+8.00,78.8,OK,1,Trending,London,21,Run
2026.06.23 10:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.939,Normal,0.893,DN,50.0,0.810,+8.00,72.6,OK,1,Trending,London,19,Run
2026.06.23 11:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.939,Normal,1.521,DN,54.4,0.874,+8.00,61.4,OK,1,Trending,London,19,Run
2026.06.23 12:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.008,DN,54.4,0.874,+0.75,53.0,OK,1,Trending,London,20,Run
2026.06.23 13:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.411,FL,54.4,0.874,+0.75,60.0,OK,1,Trending,London-NewYork,27,Run
2026.06.23 14:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.787,UP,54.4,0.874,+0.75,70.1,OK,1,Trending,London-NewYork,20,Run
2026.06.23 15:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.132,FL,56.2,0.869,+0.75,71.9,OK,1,Trending,London-NewYork,25,Run
2026.06.23 16:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.195,DN,56.2,0.869,+0.75,60.4,OK,1,Trending,London-NewYork,23,Run
2026.06.23 17:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.662,DN,56.2,0.869,+0.75,41.9,OK,1,Trending,New York,33,Run
2026.06.23 18:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.154,UP,56.2,0.869,+0.75,49.4,OK,1,Trending,New York,24,Run
2026.06.23 19:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,0.843,UP,57.7,0.702,-1.25,51.3,OK,1,Trending,New York,22,Run
2026.06.23 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,0.834,UP,57.7,0.702,-1.25,52.3,OK,1,Trending,New York,24,Run
2026.06.23 21:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,1.001,UP,57.7,0.702,-1.25,53.8,OK,1,Trending,New York,20,Run
2026.06.23 22:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.939,Normal,0.986,UP,57.7,0.702,-1.25,56.9,OK,1,Trending,Off-Hours,33,Run
2026.06.23 23:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,0.837,FL,59.3,0.777,+0.75,52.6,OK,1,Trending,Off-Hours,32,Run
2026.06.24 00:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,1.093,DN,59.3,0.777,+0.75,40.7,OK,1,Trending,Tokyo,144,Run
2026.06.24 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,1.112,UP,59.3,0.777,+0.75,52.0,OK,1,Trending,Tokyo,171,Run
2026.06.24 02:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,0.833,UP,59.3,0.777,+0.75,57.8,OK,1,Trending,Tokyo,22,Run
2026.06.24 03:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,1.219,FL,61.1,0.764,+0.75,51.9,OK,1,Trending,Tokyo,22,Run
2026.06.24 04:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,1.335,UP,61.1,0.764,+0.75,58.1,OK,1,Trending,Tokyo,18,Run
2026.06.24 05:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,1.338,UP,61.1,0.764,+0.75,67.9,OK,1,Trending,Tokyo,26,Run
2026.06.24 06:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.906,Normal,1.045,UP,61.1,0.764,+0.75,69.1,OK,1,Trending,Tokyo,38,Run
2026.06.24 07:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.144,UP,63.3,0.854,+2.75,60.2,OK,1,Trending,Tokyo,17,Run
2026.06.24 08:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,0.805,UP,63.3,0.854,+2.75,56.1,OK,1,Trending,Tokyo-London,32,Run
2026.06.24 09:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,0.909,DN,63.3,0.854,+2.75,54.3,OK,1,Trending,London,17,Run
2026.06.24 10:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.803,UP,63.3,0.854,+2.75,62.4,OK,1,Trending,London,19,Run
2026.06.24 11:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,0.993,UP,65.6,0.863,+2.75,66.2,OK,1,Trending,London,28,Run
2026.06.24 12:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,0.725,DN,65.6,0.863,+3.00,62.5,OK,1,Trending,London,16,Run
2026.06.24 13:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.820,DN,65.6,0.863,+3.00,51.3,OK,1,Trending,London-NewYork,26,Run
2026.06.24 14:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.186,DN,65.6,0.863,+3.00,41.8,OK,1,Trending,London-NewYork,31,Run
2026.06.24 15:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,0.889,FL,67.8,0.752,+5.00,47.3,OK,1,Trending,London-NewYork,31,Run
2026.06.24 16:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.790,DN,67.8,0.752,+5.00,29.2,OK,1,Trending,London-NewYork,15,Run
2026.06.24 17:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.505,DN,67.8,0.752,+5.00,25.9,OK,1,Trending,New York,42,Run
2026.06.24 18:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,0.837,UP,67.8,0.752,+5.00,30.3,OK,1,Trending,New York,27,Run
2026.06.24 19:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,0.933,FL,65.7,0.575,+5.00,27.0,OK,1,Trending,New York,29,Run
2026.06.24 20:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.434,UP,65.7,0.575,+3.00,41.7,OK,1,Trending,New York,24,Run
2026.06.24 21:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.075,UP,65.7,0.575,+3.00,44.3,OK,1,Trending,New York,19,Run
2026.06.24 22:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.906,Normal,1.299,DN,65.7,0.575,+3.00,31.3,OK,1,Trending,Off-Hours,31,Run
2026.06.24 23:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,0.784,DN,64.0,0.460,-1.25,19.8,OK,1,Trending,Off-Hours,41,Run
2026.06.25 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,0.988,UP,64.0,0.460,-1.25,32.2,OK,1,Trending,Tokyo,128,Run
2026.06.25 02:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,1.077,UP,64.0,0.460,-1.25,36.2,OK,1,Trending,Tokyo,28,Run
2026.06.25 03:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,1.473,FL,61.4,0.478,-1.25,32.4,OK,1,Trending,Tokyo,18,Run
2026.06.25 04:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,1.838,UP,61.4,0.478,-1.25,51.4,OK,1,Trending,Tokyo,29,Run
2026.06.25 05:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,1.073,FL,61.4,0.478,-1.25,56.3,OK,1,Trending,Tokyo,29,Run
2026.06.25 06:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,1.373,DN,61.4,0.478,-1.25,45.8,OK,1,Trending,Tokyo,26,Run
2026.06.25 07:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.925,Normal,1.348,DN,61.0,0.464,-1.25,36.0,OK,1,Trending,Tokyo,22,Run
2026.06.25 08:00,BUY,Green,Green,Green,Red,Yellow,Active,Green,Neutral,0.925,Normal,0.809,UP,61.0,0.464,-7.62,39.2,OK,1,Trending,Tokyo-London,37,Run
2026.06.25 09:00,BUY,Green,Green,Green,Red,Yellow,Active,Green,Neutral,0.925,Spike,1.653,UP,61.0,0.464,-7.62,46.9,OK,1,Trending,London,17,Stop
2026.06.25 10:00,BUY,Yellow,Green,Green,Red,Yellow,Active,Green,Neutral,0.925,Normal,1.100,FL,61.0,0.464,-7.62,43.7,OK,1,Trending,London,19,Stop
2026.06.25 11:00,BUY,Yellow,Green,Green,Red,Yellow,Active,Green,Neutral,0.925,Normal,0.793,FL,60.7,0.423,-9.62,41.0,OK,1,Trending,London,16,Stop
2026.06.25 12:00,BUY,Red,Green,Green,Red,Orange,OK,Green,Neutral,0.925,Normal,1.028,DN,60.7,0.423,-6.62,34.7,OK,1,Trending,London,15,Stop
2026.06.25 13:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Neutral,0.925,Normal,0.695,UP,60.7,0.423,-6.62,35.5,OK,1,Trending,London-NewYork,16,Stop
2026.06.25 14:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Neutral,0.925,Warning,1.365,FL,60.7,0.423,-6.62,30.5,OK,1,Trending,London-NewYork,16,Stop
2026.06.25 15:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.925,Warning,1.131,FL,58.5,0.299,+2.62,30.4,OK,1,Trending,London-NewYork,27,Stop
2026.06.25 16:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.925,Normal,1.509,UP,58.5,0.299,+4.62,46.6,OK,1,Trending,London-NewYork,38,Stop
2026.06.25 17:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.925,Normal,1.417,DN,58.5,0.299,+4.62,40.3,OK,1,Trending,New York,19,Stop
2026.06.25 18:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.925,Normal,1.210,UP,58.5,0.299,+4.62,35.3,OK,1,Trending,New York,28,Stop
2026.06.25 19:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.925,Normal,0.852,UP,58.1,0.341,+3.00,38.6,OK,1,Trending,New York,15,Stop
2026.06.25 20:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.925,Normal,0.702,FL,58.1,0.341,+3.00,36.8,OK,1,Trending,New York,20,Stop
2026.06.25 21:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.925,Normal,0.635,FL,58.1,0.341,+3.00,35.6,OK,1,Trending,New York,27,Stop
2026.06.25 22:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.925,Normal,0.958,UP,58.1,0.341,+3.00,38.2,OK,1,Trending,Off-Hours,39,Stop
2026.06.25 23:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.669,DN,57.8,0.207,+0.75,33.1,OK,1,Trending,Off-Hours,31,Stop
2026.06.26 00:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.315,UP,57.8,0.207,+0.75,29.1,OK,1,Trending,Tokyo,175,Stop
2026.06.26 01:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.294,FL,57.8,0.207,+0.75,33.4,OK,1,Trending,Tokyo,173,Stop
2026.06.26 02:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.907,UP,57.8,0.207,+0.75,38.7,OK,1,Trending,Tokyo,35,Stop
2026.06.26 03:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.700,UP,58.5,0.383,+2.29,43.8,OK,1,Trending,Tokyo,33,Stop
2026.06.26 04:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.270,FL,58.5,0.383,+8.00,45.7,OK,1,Trending,Tokyo,25,Stop
2026.06.26 05:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.451,FL,58.5,0.383,+8.00,50.3,OK,1,Trending,Tokyo,18,Stop
2026.06.26 06:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.071,UP,58.5,0.383,+8.00,46.0,OK,1,Trending,Tokyo,34,Stop
2026.06.26 07:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.143,UP,60.6,0.381,+8.00,46.7,OK,1,Trending,Tokyo,18,Stop
2026.06.26 08:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.479,DN,60.6,0.381,+1.75,35.4,OK,1,Trending,Tokyo-London,28,Stop
2026.06.26 09:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.487,DN,60.6,0.381,+1.75,27.2,OK,1,Trending,London,18,Stop
2026.06.26 10:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.414,UP,60.6,0.381,+1.75,38.6,OK,1,Trending,London,15,Stop
2026.06.26 11:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.988,DN,59.8,0.312,+1.75,39.6,OK,1,Trending,London,16,Stop
2026.06.26 12:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.141,DN,59.8,0.312,-3.25,33.8,OK,1,Trending,London,15,Stop
2026.06.26 13:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.680,FL,59.8,0.312,-3.25,33.2,OK,1,Trending,London-NewYork,16,Stop
2026.06.26 14:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.837,UP,59.8,0.312,-3.25,42.5,OK,1,Trending,London-NewYork,20,Stop
2026.06.26 15:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.601,DN,59.0,0.145,+1.75,28.1,OK,1,Trending,London-NewYork,28,Run
2026.06.26 16:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.066,FL,59.0,0.145,+1.75,33.4,OK,1,Trending,London-NewYork,28,Run
2026.06.26 17:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.421,DN,59.0,0.145,+1.75,25.8,OK,1,Trending,New York,46,Run
2026.06.26 18:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.459,UP,59.0,0.145,+1.75,41.4,OK,1,Trending,New York,28,Run
2026.06.26 19:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.876,Normal,0.849,UP,59.1,0.159,+4.00,43.8,OK,1,Trending,New York,27,Run
2026.06.26 20:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.876,Normal,0.732,FL,59.1,0.159,+4.00,39.9,OK,1,Trending,New York,12,Run
2026.06.26 21:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.460,UP,59.1,0.159,+4.00,44.1,OK,1,Trending,New York,33,Run
2026.06.26 22:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.394,DN,59.1,0.159,+4.00,35.2,OK,1,Trending,Off-Hours,38,Run
2026.06.26 23:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.209,FL,59.3,0.202,+1.75,19.0,OK,1,Trending,Off-Hours,165,Run
2026.06.29 00:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.036,DN,59.3,0.202,+3.75,22.8,OK,1,Trending,Tokyo,500,Run
2026.06.29 01:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.408,UP,59.3,0.202,+3.75,34.7,OK,1,Trending,Tokyo,500,Run
2026.06.29 02:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.876,Normal,0.872,FL,59.3,0.202,+3.75,34.0,OK,1,Trending,Tokyo,31,Run
2026.06.29 03:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.483,UP,55.4,0.441,+3.00,44.2,OK,1,Trending,Tokyo,29,Run
2026.06.29 04:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.130,DN,55.4,0.441,+3.00,33.3,OK,1,Trending,Tokyo,30,Run
2026.06.29 05:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.095,FL,55.4,0.441,+3.00,31.6,OK,1,Trending,Tokyo,18,Run
2026.06.29 06:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.194,DN,55.4,0.441,+3.00,25.6,OK,1,Trending,Tokyo,18,Run
2026.06.29 07:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.003,UP,52.0,0.310,+5.00,26.2,OK,1,Trending,Tokyo,33,Run
2026.06.29 08:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,2.036,DN,52.0,0.310,+5.00,18.0,OK,1,Trending,Tokyo-London,31,Run
2026.06.29 09:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,0.809,FL,52.0,0.310,+5.00,21.2,OK,1,Trending,London,26,Run
2026.06.29 10:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.152,DN,52.0,0.310,+5.00,19.7,OK,1,Trending,London,40,Run
2026.06.29 11:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.868,UP,45.4,0.218,-0.38,24.7,OK,1,Trending,London,32,Run
2026.06.29 12:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.003,UP,45.4,0.218,-0.38,30.3,OK,1,Trending,London,16,Run
2026.06.29 13:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.979,FL,45.4,0.218,-0.38,28.5,OK,1,Trending,London-NewYork,25,Run
2026.06.29 14:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.119,UP,45.4,0.218,-0.38,32.7,OK,1,Trending,London-NewYork,24,Run
2026.06.29 15:00,BUY,Green,Green,Green,Green,Green,OK,Green,Neutral,0.876,Normal,1.369,UP,42.8,0.272,+2.62,44.2,OK,1,Trending,London-NewYork,30,Run
2026.06.29 16:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.193,FL,42.8,0.272,-2.38,48.4,OK,1,Trending,London-NewYork,16,Run
2026.06.29 17:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.699,UP,42.8,0.272,-2.38,62.3,OK,2,Trending,New York,33,Run
2026.06.29 18:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.921,UP,42.8,0.272,-2.38,58.5,OK,2,Trending,New York,15,Run
2026.06.29 19:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.210,DN,43.3,0.313,-2.38,51.6,OK,2,Trending,New York,31,Run
2026.06.29 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.605,UP,43.3,0.313,-2.38,50.5,OK,2,Trending,New York,24,Run
2026.06.29 21:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,1.198,DN,43.3,0.313,-2.38,46.3,OK,2,Trending,New York,35,Run
2026.06.29 22:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.876,Normal,0.747,UP,43.3,0.313,-2.38,45.3,OK,2,Trending,Off-Hours,28,Run
2026.06.29 23:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,1.041,UP,43.7,0.400,-2.38,46.4,OK,2,Trending,Off-Hours,35,Run
2026.06.30 00:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,1.442,DN,43.7,0.400,-2.38,35.6,OK,1,Trending,Tokyo,132,Run
2026.06.30 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,1.051,UP,43.7,0.400,-2.38,45.4,OK,2,Trending,Tokyo,190,Run
2026.06.30 02:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,0.759,DN,43.7,0.400,-2.38,41.9,OK,2,Trending,Tokyo,40,Run
2026.06.30 03:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,0.884,UP,39.9,0.353,-2.38,43.4,OK,2,Trending,Tokyo,32,Run
2026.06.30 04:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,1.450,DN,39.9,0.353,-2.38,34.2,OK,1,Trending,Tokyo,30,Run
2026.06.30 05:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,0.863,UP,39.9,0.353,-2.38,34.7,OK,1,Trending,Tokyo,26,Run
2026.06.30 06:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,1.131,DN,39.9,0.353,-2.38,28.7,OK,1,Trending,Tokyo,32,Run
2026.06.30 07:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.883,Normal,1.223,FL,36.5,0.252,-2.38,25.4,OK,1,Trending,Tokyo,22,Run
2026.06.30 08:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Neutral,0.883,Normal,1.047,FL,36.5,0.252,+2.62,26.1,OK,1,Trending,Tokyo-London,31,Run
2026.06.30 09:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.883,Normal,1.609,DN,36.5,0.252,+2.62,21.3,OK,1,Trending,London,51,Run
2026.06.30 10:00,BUY,Red,Green,Green,Green,Green,OK,Green,Neutral,0.883,Normal,1.346,DN,36.5,0.252,+2.62,17.9,OK,1,Trending,London,16,Run
2026.06.30 11:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.883,Normal,0.817,FL,33.0,0.096,+2.62,19.1,OK,1,Trending,London,16,Run
2026.06.30 12:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.883,Normal,0.842,DN,33.0,0.096,-5.38,17.8,OK,1,Trending,London,16,Run
2026.06.30 13:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.883,Spike,2.137,DN,33.0,0.096,-5.38,2.3,OK,1,Trending,London-NewYork,28,Stop
2026.06.30 14:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.883,Normal,0.886,UP,33.0,0.096,-5.38,4.6,OK,1,Trending,London-NewYork,23,Stop
2026.06.30 15:00,BUY,Red,Green,Green,Red,Orange,OK,Green,Neutral,0.883,Warning,1.590,DN,32.7,0.161,-9.62,-4.7,OK,1,Trending,London-NewYork,16,Stop
2026.06.30 16:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Neutral,0.883,Warning,1.353,DN,32.7,0.161,-9.62,-3.7,OK,1,Trending,London-NewYork,17,Stop
2026.06.30 17:00,BUY,Red,Green,Green,Red,Orange,OK,Green,Neutral,0.883,Spike,1.790,DN,32.7,0.161,-9.62,-4.0,OK,1,Trending,New York,37,Stop
2026.06.30 18:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Neutral,0.883,Warning,1.438,UP,32.7,0.161,-9.62,9.9,OK,1,Trending,New York,32,Stop
2026.06.30 19:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Neutral,0.883,Normal,0.804,DN,33.8,0.109,-5.38,7.9,OK,1,Trending,New York,28,Stop
2026.06.30 20:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Neutral,0.883,Normal,0.610,DN,33.8,0.109,-5.38,6.4,OK,1,Trending,New York,19,Stop
2026.06.30 21:00,BUY,Red,Green,Green,Red,Yellow,OK,Green,Neutral,0.883,Warning,1.536,DN,33.8,0.109,-5.38,-0.3,OK,1,Trending,New York,23,Stop
2026.06.30 22:00,BUY,Green,Green,Green,Red,Yellow,OK,Green,Neutral,0.883,Warning,1.179,UP,33.8,0.109,-5.38,11.4,OK,1,Trending,Off-Hours,37,Stop
2026.06.30 23:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,0.917,FL,34.8,0.082,-0.38,14.2,OK,1,Trending,Off-Hours,36,Stop
2026.07.01 00:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,1.819,DN,34.8,0.082,-0.38,6.5,OK,1,Trending,Tokyo,146,Stop
2026.07.01 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,0.815,UP,34.8,0.082,-0.38,15.1,OK,1,Trending,Tokyo,179,Stop
2026.07.01 02:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,0.967,FL,34.8,0.082,-0.38,13.8,OK,1,Trending,Tokyo,32,Stop
2026.07.01 03:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,1.520,UP,34.6,0.155,-2.38,22.4,OK,1,Trending,Tokyo,27,Stop
2026.07.01 04:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,1.337,FL,34.6,0.155,-2.38,23.1,OK,1,Trending,Tokyo,29,Stop
2026.07.01 05:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,0.803,FL,34.6,0.155,-2.38,23.4,OK,1,Trending,Tokyo,18,Stop
2026.07.01 06:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.911,Normal,1.664,DN,34.6,0.155,-2.38,13.8,OK,1,Trending,Tokyo,22,Stop
2026.07.01 07:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Green,Neutral,0.911,Normal,1.021,DN,32.6,0.203,-4.38,9.4,OK,1,Trending,Tokyo,17,Stop
